,제품명,가격,평균평점,아이디,평점,날짜,종류,요약,리뷰
30,꿀담다 꿀 스틱 선물세트 답례품 30포 허니 [원산지:국산(경상남도 하동군)],"40,000",5.0,dpff***,4,23.01.17.,"종류: 실속형 / 수량: 60포
",유통기한꽤 남았어요포장적당해요편리그냥그래요,간편하게 먹기 좋아요
31,꿀담다 꿀 스틱 선물세트 답례품 30포 허니 [원산지:국산(경상남도 하동군)],"40,000",5.0,wizy****,5,23.01.14.,"종류: 실속형 / 수량: 30p
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,간편하게 들고 다니면서 먹기 좋아요^^
32,꿀담다 꿀 스틱 선물세트 답례품 30포 허니 [원산지:국산(경상남도 하동군)],"40,000",5.0,manj*******,4,23.01.20.,"종류: 고급형 / 수량: 60포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,모든게 다 좋았는데 보자기 포장이 상품에서와 똑같이 올줄 알았는데....아니더라고요....ㅠ 그게 조금 아쉬웠습니다. 나머지는 만족!!
33,꿀담다 꿀 스틱 선물세트 답례품 30포 허니 [원산지:국산(경상남도 하동군)],"40,000",5.0,loui*****,5,23.01.12.,"종류: 고급형 / 수량: 60p
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,배송빠르고  최고의  선물입니다
34,꿀담다 꿀 스틱 선물세트 답례품 30포 허니 [원산지:국산(경상남도 하동군)],"40,000",5.0,kimx****,5,23.01.31.,"종류: 고급형 / 수량: 60포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,선물해 드렸는데 마음에 들어하시네요.
35,꿀담다 꿀 스틱 선물세트 답례품 30포 허니 [원산지:국산(경상남도 하동군)],"40,000",5.0,sang****,5,23.01.09.,"종류: 고급형 / 수량: 20p
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"일하면서 먹으려고 주문

스틱형이라 먹기 편하네요"
36,꿀담다 꿀 스틱 선물세트 답례품 30포 허니 [원산지:국산(경상남도 하동군)],"40,000",5.0,kind****,5,23.01.24.,"종류: 실속형 / 수량: 20p
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"꿀스틱 너무 간편 하고 좋아요 
선물하기도 최고"
37,꿀담다 꿀 스틱 선물세트 답례품 30포 허니 [원산지:국산(경상남도 하동군)],"40,000",5.0,qhep****,5,23.01.10.,"종류: 프리미엄 / 수량: 20p
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"직장동료들 명절 선물로 샀습니다
배송이 빨리와서 그냥 미리줬는데 다들 먹기편하고 달달하게 당 충전한다고 좋아하네요ㅎㅎ 많이 파세요"
38,꿀담다 꿀 스틱 선물세트 답례품 30포 허니 [원산지:국산(경상남도 하동군)],"40,000",5.0,kind****,5,23.01.24.,"종류: 고급형 / 수량: 20p
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"맛이 좋네요 감사합니다 
담에 또 살께요"
39,꿀담다 꿀 스틱 선물세트 답례품 30포 허니 [원산지:국산(경상남도 하동군)],"40,000",5.0,chlt********,5,23.01.09.,"종류: 프리미엄 / 수량: 20p
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,평소 기관지랑 안좋은데 지인 소개로 먹었더니 정말 좋아요 다 먹고 또 시킬거에요!! 번창하세요!!
40,꿀담다 꿀 스틱 선물세트 답례품 30포 허니 [원산지:국산(경상남도 하동군)],"40,000",5.0,chlt********,5,23.01.09.,"종류: 실속형 / 수량: 20p
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,평소 기관지랑 안좋았는데 지인 추천으로 먹었는데 맛도좋고 기관지도 좋아졌어요 또 시켜 먹을겁니다 번창하세요!!!
41,꿀담다 꿀 스틱 선물세트 답례품 30포 허니 [원산지:국산(경상남도 하동군)],"40,000",5.0,hyo0***,5,23.01.06.,"종류: 실속형 / 수량: 20p
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"우리아이들 주려고 샀는데
아이들뿐만 아니라 저랑 와이프도 엄청 맛있어서
계속 먹고 있네요 ㅠㅠ 먹기 너무 좋아용"
42,꿀담다 꿀 스틱 선물세트 답례품 30포 허니 [원산지:국산(경상남도 하동군)],"40,000",5.0,hyo0***,5,23.01.06.,"종류: 프리미엄 / 수량: 20p
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"사무실 간식으로 준비했는데 반응이 너무 좋아서
하루만에 다사라졌내요 또 구매하로 갑니다"
43,꿀담다 꿀 스틱 선물세트 답례품 30포 허니 [원산지:국산(경상남도 하동군)],"40,000",5.0,bws5***,5,23.01.13.,"종류: 고급형 / 수량: 30p
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"선물용으로 선택했는데 
파손없이 잘 도착해서 다행입니다

제품도 마음에 듭니다^^"
44,꿀담다 꿀 스틱 선물세트 답례품 30포 허니 [원산지:국산(경상남도 하동군)],"40,000",5.0,love*******,5,23.01.20.,"종류: 실속형 / 수량: 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,포장이 너무 이뻐서 다들 기분좋아하셔서 선물하면서도 뿌듯해용^^
45,꿀담다 꿀 스틱 선물세트 답례품 30포 허니 [원산지:국산(경상남도 하동군)],"40,000",5.0,hyo0***,5,23.01.06.,"종류: 고급형 / 수량: 20p
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"회사 선배님 선물용으로 준비했는데 반응이 완전 좋았어요
아마 회사에서 단체 구매 할 것 같아요
아이들에게도 좋고 어른들에게도 먹기 엄청 좋습니다."
46,꿀담다 꿀 스틱 선물세트 답례품 30포 허니 [원산지:국산(경상남도 하동군)],"40,000",5.0,mhp1***,4,23.01.13.,"종류: 실속형 / 수량: 30포
",유통기한꽤 남았어요포장적당해요편리편리해요,생각보다는 작네요. 간편하게 먹을수 있어 좋네요
47,꿀담다 꿀 스틱 선물세트 답례품 30포 허니 [원산지:국산(경상남도 하동군)],"40,000",5.0,un****,5,23.01.09.,"종류: 실속형 / 수량: 20p
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"저렴하게 잘 삿어요^^

한달 먹어보고 또 구매하러 올께요"
48,꿀담다 꿀 스틱 선물세트 답례품 30포 허니 [원산지:국산(경상남도 하동군)],"40,000",5.0,choc******,5,23.01.09.,"종류: 실속형 / 수량: 40p
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,만족해요~~매년 명절때 실속잇는 선물로 넘 좋을듯!!
49,꿀담다 꿀 스틱 선물세트 답례품 30포 허니 [원산지:국산(경상남도 하동군)],"40,000",5.0,bws5***,5,23.01.13.,"종류: 실속형 / 수량: 30p
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"이건 제가 먹으려고 삿는데 가격대비 
아주 만족합니다~"
50,꿀담다 꿀 스틱 선물세트 답례품 30포 허니 [원산지:국산(경상남도 하동군)],"40,000",5.0,chlt********,5,23.01.09.,"종류: 고급형 / 수량: 20p
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,평소 기관지 안좋았는데 먹고 많이 좋아 졌어요 또 시켜 먹을겁니다 번창하세요!!
51,꿀담다 꿀 스틱 선물세트 답례품 30포 허니 [원산지:국산(경상남도 하동군)],"40,000",5.0,baks******,5,23.01.12.,"종류: 실속형 / 수량: 40p
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,"스틱형이라 편하고 달아요.ㅎ
잘먹을께요"
52,꿀담다 꿀 스틱 선물세트 답례품 30포 허니 [원산지:국산(경상남도 하동군)],"40,000",5.0,dnfl*****,5,23.01.06.,"종류: 실속형 / 수량: 40p
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,얼려놓으니깐 또 새로운 맛이에요!!보자기 완전 고급짐!!  갓성비 명절선물 될듯
53,꿀담다 꿀 스틱 선물세트 답례품 30포 허니 [원산지:국산(경상남도 하동군)],"40,000",5.0,sang****,5,23.01.06.,"종류: 실속형 / 수량: 20p
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"단거 좋아하는데
꿀이 그래도 몸에 좋다고 해서 질렀어요 ㅎ
먹기쉬워 간편하네요"
54,꿀담다 꿀 스틱 선물세트 답례품 30포 허니 [원산지:국산(경상남도 하동군)],"40,000",5.0,eun3***,5,23.01.05.,"종류: 실속형 / 수량: 40p
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"저렴하게 잘 구매했습니다!
배송도 빠르고 포장상태도 좋네요ㅎㅎ"
55,꿀담다 꿀 스틱 선물세트 답례품 30포 허니 [원산지:국산(경상남도 하동군)],"40,000",5.0,qhep****,5,23.01.10.,"종류: 실속형 / 수량: 20p
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,좋아용ㅎㅎ만족! 배송빠름
56,꿀담다 꿀 스틱 선물세트 답례품 30포 허니 [원산지:국산(경상남도 하동군)],"40,000",5.0,alll****,5,23.01.06.,"종류: 프리미엄 / 수량: 20p
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한팩에 꿀 물 하나 태워 먹으면 딱이에요
57,꿀담다 꿀 스틱 선물세트 답례품 30포 허니 [원산지:국산(경상남도 하동군)],"40,000",5.0,alll****,5,23.01.06.,"종류: 고급형 / 수량: 20p
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,우리 직원들 선물용으로 딱이네요
58,꿀담다 꿀 스틱 선물세트 답례품 30포 허니 [원산지:국산(경상남도 하동군)],"40,000",5.0,alll****,5,23.01.06.,"종류: 실속형 / 수량: 20p
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,배송이 빨라서 좋아요~
0,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,cl****,5,23.08.14.,"천연 꿀스틱: 올인원 30포 (아카시아 야생화 밤 10포씩)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"꿀 큰용량 사기전에 맛보려고 스틱형 사봤는데
맛도 좋고 넘 편리하네요^^ 
아직 아카시아꿀만 먹어봤는데 다른 꿀 맛도 기대됩니다 ㅎㅎ"
1,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,dbfk****,5,23.08.11.,"천연 꿀스틱: 올인원 30포 (아카시아 야생화 밤 10포씩)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"아카시아꿀 구매하면서, 다른꿀들도 먹어보고싶어서 30포 주문했어요^^
너무 간편하니 좋은것같아요~ 다음에 또 구매하러와야겠어요"
2,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,jhjt***,5,23.08.13.,"천연 꿀스틱: 야생화꿀 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,뽁뽁이로 잘 감아져서 왔어요
3,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,jhjt***,5,23.08.13.,"천연 꿀스틱: 아카시아꿀 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,뽁뽁이로 잘 감아져서 왔어요 ㅎㅎㅎ
4,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,s647****,5,23.08.08.,"천연 꿀스틱: 올인원 30포 (아카시아 야생화 밤 10포씩)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,휴대용으로 구매했어요
5,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,yhwa*****,5,23.08.03.,"천연 꿀스틱: 아카시아꿀 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,선물을 했는데 좋아 하더라구요   저는병으로 구입하고있어요
6,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,gu****,5,23.07.30.,"천연 꿀스틱: 올인원 30포 (아카시아 야생화 밤 10포씩)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기감사합니다! 잘 먹고 있어요!
7,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,joon*****,5,23.06.01.,"천연 꿀스틱: 올인원 30포 (아카시아 야생화 밤 10포씩)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"대용량으로 사기전에 꿀맛이 궁금해서
맛보기용으로 사봤어요~!

왜 아카시아가 기본인지 알겠네용 제일 은은하고
적당히 달고 맛있어요!!

저는 밤꿀 향도 좋고 맛도 적당히 끝에 살짝 씁씁한 느낌이 좋은데 남편은 싫다고하네욧ㅋㅋㅋ
호불호가 있을거같아요"
8,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,cell***,5,23.07.31.,"천연 꿀스틱: 올인원 30포 (아카시아 야생화 밤 10포씩)
",유통기한꽤 남았어요포장적당해요편리그냥그래요,한달사용기빠른배송 감사합니다!
9,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,inot***,5,23.07.19.,"천연 꿀스틱: 아카시아꿀 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,전에 맛있게 먹어서 선물용으로 구매했어요
10,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,gu****,5,23.07.11.,"천연 꿀스틱: 올인원 30포 (아카시아 야생화 밤 10포씩)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,맛있어요ㅎㅎ 감사합니다
11,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,eoeo****,4,23.06.09.,"천연 꿀스틱: 올인원 30포 (아카시아 야생화 밤 10포씩)
",유통기한꽤 남았어요포장적당해요편리편리해요,"사이즈가 작긴 작네요..
3가지 맛 보고 큰 병으로 사려고 구입했습니다.
아버님이 야생화가 젤 맛있다고 하시네요"
12,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,ssss******,5,23.06.03.,"천연 꿀스틱: 올인원 30포 (아카시아 야생화 밤 10포씩)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,배송도 빠르고 오자마자 먹어봤는데 맛있어요~ 엄청 찐하네요^^ 잘 시킨 것 같아용
13,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,dosi*****,5,23.06.18.,"천연 꿀스틱: 야생화꿀 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,먹기편해서 좋습니다
14,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,la****,4,23.06.27.,"천연 꿀스틱: 천연 올인원 30포(벌꿀 3종 각 10포씩)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기살짝 비싸긴하지만 개별포장은 편리하네요~
15,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,godd*****,5,23.05.12.,"천연 꿀스틱: 올인원 30포 (아카시아 야생화 밤 10포씩)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,역시 간편하게 먹을수있어 좋아요
16,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,cell***,5,23.06.08.,"천연 꿀스틱: 올인원 30포 (아카시아 야생화 밤 10포씩)
",유통기한꽤 남았어요포장적당해요편리그냥그래요,빠른배송 감사합니다!
17,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,gpwl****,5,23.05.20.,"천연 꿀스틱: 올인원 30포 (아카시아 야생화 밤 10포씩)
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,종류별로 먹고 싶었는데 편하고 좋아요
18,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,hera*****,5,23.04.13.,"천연 꿀스틱: 천연 밤꿀 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"한달사용기너무 맛있고 먹기 좋아요
요플레에 넣어서 많이 먹는 편이예요
몇개 남지않아서 재구매 해야겠어요~^^"
19,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,pte4***,5,23.04.26.,"천연 꿀스틱: 천연 올인원 30포(벌꿀 3종 각 10포씩)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,잘쓸게요~^^ 잘쓰고있습니다
20,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,ohay***,5,23.05.12.,"천연 꿀스틱: 밤꿀 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,언제나 재구매해서 먹고 있어요 다른꿀은 이제 못먹습니다~
21,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,la****,4,23.04.25.,"천연 꿀스틱: 천연 올인원 30포(벌꿀 3종 각 10포씩)
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,생각보다는 양이 적네요~
22,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,okok***,5,23.04.08.,"천연 꿀스틱: 천연 올인원 30포(벌꿀 3종 각 10포씩)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,이전에 아카시아꿀 구입한 게 좋아서 선물용으로 스틱꿀도 구입했어요
23,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,mfsu****,5,23.02.22.,"천연 꿀스틱: 천연 올인원 30포(벌꿀 3종 각 10포씩)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,아카시아 꿀 다먹고 재구매해요  꿀 사면서 여기저기서 사서 먹었었는데 다시 사게된 곳은 처음이에요~~~~넘 좋아서 애들 먹일 꿀 스틱도 같이 구매했어요 설탕대체용으로 두루두루쓰고 그냥도 먹고 넘 좋아요 다먹고 또 구매하러 올게요!
24,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,nan1********,5,23.03.16.,"천연 꿀스틱: 천연 올인원 30포(벌꿀 3종 각 10포씩)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,밤꿀 좋아해서 밤꿀 포함인 꿀스틱 찾다가 샀어요 잘 먹을게요.
25,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,ao****,5,23.04.03.,"천연 꿀스틱: 천연 야생화꿀 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기그릭요거트에 넣어 먹으려고 샀는데 역시 편하고 맛있어요
26,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,ji****,5,23.03.05.,"천연 꿀스틱: 천연 올인원 30포(벌꿀 3종 각 10포씩)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기간편하게 먹기 좋아요. 맛도 좋구요.
27,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,hera*****,5,23.03.09.,"천연 꿀스틱: 천연 밤꿀 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,아플때 지인한테 받았는데 너무 만족해서 구매했습니다~ 환절기 부모님께도 한통 드렸더니 맛있다고 하셨어요~
28,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,kohe*****,5,23.03.02.,"천연 꿀스틱: 천연 올인원 30포(벌꿀 3종 각 10포씩)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,스틱형니라 먹기편하고 세종류 다있어 좋네요
29,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,jann****,5,23.02.16.,"천연 꿀스틱: 천연 올인원 30포(벌꿀 3종 각 10포씩)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,선물용으로 단지형 사면서 같이 샀는데 받은분이 먹기도 편하고 너무 맛있다고 좋아하셨어요ㅎㅎ
30,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,gt****,5,23.03.06.,"천연 꿀스틱: 천연 밤꿀 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기먹기 간편하고 맛도 있어 너무 좋아요
31,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,chow******,5,23.02.08.,"천연 꿀스틱: 천연 아카시아꿀 30포
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,요거트랑도 먹고 당땡길때 하나씩 먹어요
32,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,lskl****,5,23.02.19.,"천연 꿀스틱: 천연 올인원 30포(벌꿀 3종 각 10포씩)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"선물받고 만족해 구매합니다
선물하기 좋고 먹기도 간편해요"
33,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,tdol***,5,23.01.31.,"천연 꿀스틱: 천연 올인원 30포(벌꿀 3종 각 10포씩)
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,가장 큰 장점은 역시 사용 편리함과 보관의 편리함인 것 같습니다. 꿀을 자주 먹지 않아서 다른 꿀과 맛비교는 못하지만 단순히 이 제품만 얘기한다면 매우 맛이 좋은 것 같아요.
34,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,xk10********,5,23.01.19.,"천연 꿀스틱: 천연 올인원 30포(벌꿀 3종 각 10포씩)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,이번에는 여기 구매가 처음이라 스틱도 30개만 시켰는데 부모님 선물로 더 구매해야겠어요~~
35,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,ravi*****,5,23.02.02.,"천연 꿀스틱: 천연 야생화꿀 30포
",유통기한꽤 남았어요포장적당해요편리편리해요,맛이좋습니다~~~~
36,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,hjin****,5,22.11.29.,"천연 꿀스틱: 천연 올인원 30포(벌꿀 3종 각 10포씩)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,천연 벌꿀제품이라서 믿고 구매했는데 디자인도 참 예쁜데다가 꿀도 달콤해서 더 좋아요! 배송도 빠르고 선물용으로 지인들에게 선물하면 참 좋아할 것 같아요! 감사합니다 :)
37,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,rose*****,4,22.12.24.,"천연 꿀스틱: 천연 올인원 30포(벌꿀 3종 각 10포씩)
",유통기한꽤 남았어요포장적당해요편리그냥그래요,재구매과하지않은 선물용으로 좋아요
38,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,ji****,5,22.12.21.,"천연 꿀스틱: 천연 올인원 30포(벌꿀 3종 각 10포씩)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,스틱형이라 편리한점이 있네요
39,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,sgd8***,5,23.01.02.,"천연 꿀스틱: 천연 올인원 30포(벌꿀 3종 각 10포씩)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기배송도 빠르고 문의사항도 답변 빠르게해주셨습니다 감사합니다.^^
40,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,yaya****,4,22.12.14.,"천연 꿀스틱: 천연 올인원 30포(벌꿀 3종 각 10포씩)
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,지인에게 선물했는데 받고서는 예뻐서 못 먹겠다고 하네요~ 평소에 꿀을 잘 먹는 친구라 선물했는데 좋아해서 좋아요
41,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,moti*****,4,22.12.16.,"천연 꿀스틱: 천연 올인원 30포(벌꿀 3종 각 10포씩)
",유통기한꽤 남았어요포장꼼꼼해요편리그냥그래요,한달사용기맛있어욤 ㅎㅎ 휴대하기가 넘 조아서 회사갈 때도 딱이에요
42,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,evok****,5,22.11.04.,"천연 꿀스틱: 천연 올인원 30포(벌꿀 3종 각 10포씩)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"무지쇼핑백 추가해서 수험생을 둔 지인분께, 얼마 전 암수술 받으신 지인분 어머니 드실꺼로 선물로 드렸어요. 쇼핑백 사이즈 맞는걸로 챙겨주셔서 이쁘게 담아 드릴 수 있었습니다. 판매해주셔서 감사합니다."
43,지리산모향골 천연 꿀스틱 30포 올인원 (아카시아 야생화 밤꿀) 허니스틱 답례품 [원산지:국산(경상남도 산청군)],"30,000",4.8,rose*****,4,22.11.19.,"천연 꿀스틱: 천연 올인원 30포(벌꿀 3종 각 10포씩)
",유통기한꽤 남았어요포장적당해요편리그냥그래요,한달사용기통꿀 잘먹고있던차에 고마운 사람이 있어 선물해줬어요~ 맛있다고 하더라구요!ㅎㅎ선물용으로도 제격인 듯!
