,ProductCode,MemberGrade,MemberName,ProductName,ReviewText,ReviewDate,ReviewLike,pred_label,pred_score
13,1000098225,일반,최**,[아우름] 바다를 품은 톳 해물솥밥키트,정말 너무 맛있네요 3봉지 더 재주문 했어요 반찬 없이도 김이랑 먹어도 넘나 맛있어요,2023.07.10,0,1,0.9931734204292297
14,1000098225,프렌즈,김**,[아우름] 바다를 품은 문어솥밥키트,전복이랑 새우랑넣고먹었어요~ 문어가 아주 실하고 맛있의요 재구매할꺼예요,2023.07.10,0,1,0.9933726787567139
15,1000098225,일반,윤**,[아우름] 바다를 품은 문어솥밥키트,맛있어요 감사합니다 ,2023.07.10,0,1,0.9535065293312073
16,1000098225,라벤더,황**,[아우름] 바다를 품은 문어솥밥키트,솥밥  중  최고 였던  기억으로  재구내 했어요. ,2023.07.10,0,1,0.992821991443634
17,1000098225,일반,조**,[아우름] 바다를 품은 문어솥밥키트,문어가 더 맛있어요 2~3인분 정도에요,2023.07.10,0,1,0.9409441947937012
18,1000098225,일반,조**,[아우름] 바다를 품은 톳 해물솥밥키트,조개가 있어서 좀 비려요 새우는 형체가 사라지더라구요,2023.07.10,0,0,0.9261056780815125
19,1000098225,일반,한**,[아우름] 바다를 품은 문어솥밥키트,정말 맛있더라구요!!! 설명서처럼 실패할까봐 밥솥에다 했는데 지인짜 맛있었어요ㅜㅜ 또또 재구매 해서 제대로 솥밥으로 해먹으려구요! ,2023.07.10,0,1,0.9949303269386292
20,1000098225,라벤더,김**,[아우름] 바다를 품은 문어솥밥키트,새우를 조금 추가했더니 맛있어요~,2023.07.09,0,1,0.990170419216156
21,1000098225,더퍼플,박**,[아우름] 바다를 품은 톳 해물솥밥키트,전복 더 놓어 먹으면 최고,2023.07.09,0,1,0.9813701510429382
22,1000098225,일반,유**,[아우름] 바다를 품은 문어솥밥키트,편한데 비싼게 사실이어요,2023.07.09,0,0,0.7690617442131042
23,1000098225,화이트,이**,[아우름] 바다를 품은 문어솥밥키트,날더울때김만굽고해서곁들이면간편해서좋네요.,2023.07.09,0,1,0.9827690720558167
24,1000098225,일반,이**,[아우름] 바다를 품은 문어솥밥키트,저는 맛있었어요 간장 안하고 밥만 먹어도 간이 되어있어서  밥맛없을때 먹기좋아요 식구들은 불호네요.. 전 나중에 또 주문해먹을듯,2023.07.09,0,1,0.8787039518356323
25,1000098225,화이트,윤**,[아우름] 바다를 품은 문어솥밥키트,처음 솓밥해보느라 사봤는데 맛있어요 ,2023.07.09,0,1,0.9888967275619507
26,1000098225,프렌즈,김**,[아우름] 바다를 품은 문어솥밥키트,문어솥밥 맛있어요. 양념도 너무 맛있어서.. 한끼 식사 둘이 먹기에 좋았어요. 집에 해물 있는거 같이 넣어서 드심 좋아요.,2023.07.08,0,1,0.9940246939659119
27,1000098225,일반,최**,[아우름] 바다를 품은 문어솥밥키트,조리법도 간단하고 양념장도 맛있어요 조미김 말고 구운김에 싸먹으면 꿀맛 남편이 다른맛도 먹어보자하네요,2023.07.08,0,1,0.9926445484161377
28,1000098225,화이트,정**,[아우름] 바다를 품은 톳 해물솥밥키트,생각보다 해물양이 많이 있지는 않았어요,2023.07.08,0,0,0.6967537999153137
29,1000098225,화이트,김**,[아우름] 바다를 품은 문어솥밥키트,오 맛있어요 알찹니다 다음에 또 사려고요,2023.07.08,0,1,0.9811322093009949
30,1000098225,라벤더,구**,[아우름] 바다를 품은 톳 해물솥밥키트,후기 좋아서 사봤어요.,2023.07.08,0,1,0.9644064903259277
31,1000098225,화이트,최**,[아우름] 바다를 품은 톳 해물솥밥키트,밥솥에 먹기 편해요,2023.07.07,0,1,0.9788281321525574
32,1000098225,일반,이**,[아우름] 바다를 품은 톳 해물솥밥키트,잘 먹었어요. 조리 시간이 저는 더 걸리는데.  맛있었습니다. 문어도 이것도 다 맛있네요. ,2023.07.07,0,1,0.9909212589263916
33,1000098225,일반,이**,[아우름] 바다를 품은 문어솥밥키트,맛있어요. 다음에 또 주문할게요. ,2023.07.07,0,1,0.9797124862670898
34,1000098225,일반,임**,[아우름] 바다를 품은 문어솥밥키트,맛있어요 재 구매 의사 있습니다 ㅎㅎㅎ,2023.07.07,0,1,0.9805265069007874
35,1000098225,프렌즈,황**,[아우름] 바다를 품은 문어솥밥키트,바다 향이 많~이 나네요,2023.07.07,0,1,0.9613218903541565
36,1000098225,라벤더,최**,[아우름] 바다를 품은 톳 해물솥밥키트,후기가 좋아서 세일할때 구매했어요 맛있길 기대합니다,2023.07.07,0,1,0.9909992218017578
37,1000098225,일반,김**,[아우름] 바다를 품은 문어솥밥키트,평소 좀 싱겁게 먹는 편이라 육수는 반만 넣어서 먹어도 간이 맞아요 ㅎㅎ맛있어서 재구매합니더,2023.07.06,0,1,0.9907312989234924
38,1000098225,화이트,노**,[아우름] 바다를 품은 문어솥밥키트,만들기도 편하고 맛도 좋아요 추천해요,2023.07.05,0,1,0.960349440574646
39,1000098225,프렌즈,태**,[아우름] 바다를 품은 문어솥밥키트,맛있어서 재구매했어요,2023.07.05,0,1,0.9429040551185608
40,1000098225,일반,함**,[아우름] 바다를 품은 문어솥밥키트,톳과 문어의 조합이 너무 좋아요 맛있어요,2023.07.04,0,1,0.987917959690094
41,1000098225,일반,이**,[아우름] 바다를 품은 문어솥밥키트,후기기 좋아서 구매했습니다 솥밥이 편해질것같아요,2023.07.04,0,1,0.9874402284622192
42,1000098225,일반,김**,[아우름] 바다를 품은 톳 해물솥밥키트,엄청 맛있게먹엇어요 ㅎㅎ,2023.07.04,0,1,0.9851993322372437
43,1000098225,프렌즈,김**,[아우름] 바다를 품은 문어솥밥키트,존맛...진짜 맛있습니다 이거 여러번 사먹게 될 것 같네요. 적당히 깔끔하고 감칠맛납니다. 문어는 식감이 좋아요. 전혀 안질겨요,2023.07.04,0,1,0.9932547211647034
44,1000098225,라벤더,어**,[아우름] 바다를 품은 톳 해물솥밥키트,매력있는 솥밥이었어요,2023.07.04,1,1,0.9832118153572083
45,1000098225,프렌즈,강**,[아우름] 바다를 품은 문어솥밥키트,맛있게 너무 잘 먹었어요,2023.07.04,0,1,0.9653280377388
46,1000098225,라벤더,김**,[아우름] 바다를 품은 문어솥밥키트,우와우와~ 후기 보고 구매했는데 맛나네요!! 종종 사먹을듯해요,2023.07.03,0,1,0.9909303784370422
47,1000098225,일반,김**,[아우름] 바다를 품은 문어솥밥키트,솥밥유행이라 냄비도샀는데 첫시도는 밀키트 도움받아보려구요 좋은시작이됐으면좋겠네요,2023.07.03,0,1,0.9862798452377319
48,1000098225,일반,이**,[아우름] 바다를 품은 톳 해물솥밥키트,문어가 부드럽고 맛있네요 양도 제법되네요 간도 되어있어 맛있게 잘먹었어요,2023.07.03,0,1,0.9927162528038025
49,1000098225,화이트,장**,[아우름] 바다를 품은 문어솥밥키트,아이가밥을잘먹어요ㅋ,2023.07.03,0,1,0.9871123433113098
50,1000098225,일반,손**,[아우름] 바다를 품은 문어솥밥키트,문어 좋아해서 먹기 좋아요,2023.07.02,0,1,0.9663612246513367
51,1000098225,일반,강**,[아우름] 바다를 품은 문어솥밥키트,아이들도 잘먹어요~,2023.07.02,0,1,0.9884831309318542
52,1000098225,화이트,김**,[아우름] 바다를 품은 톳 해물솥밥키트,항상 구매하고 있습니다.,2023.07.02,0,1,0.9491918087005615
53,1000098225,일반,이**,[아우름] 바다를 품은 톳 해물솥밥키트,사놓은지 꽤됐는데 아직 기회가 없어서 못먹구 있네요.. 비리지 않고 맛있기를 바랍니다.. 혹시모르니 조리전 해산물 비린맛 최대한 제거하구 먹어야겠어요. 맛있으면 재구매할게요,2023.07.02,0,1,0.9807511568069458
54,1000098225,일반,김**,[아우름] 바다를 품은 문어솥밥키트,문어 좋아하는 부모님을 위해서 만들어봤는데 먹을만 한 거 같아요 ㅎㅎ 비린내가 없는게 제일 좋은 거 같네용 만들기도 쉬워요,2023.07.01,0,1,0.9920002222061157
55,1000098225,프렌즈,이**,[아우름] 바다를 품은 문어솥밥키트,맛있어요 간편하고 한끼 해결하기 좋음,2023.07.01,0,1,0.9860791563987732
56,1000098225,라벤더,이**,[아우름] 바다를 품은 문어솥밥키트,너무 맛있게 먹었어요,2023.07.01,0,1,0.9709086418151855
57,1000098225,화이트,박**,[아우름] 바다를 품은 문어솥밥키트,정말맛있게먹었어요 그래서 해물솥밥도 조만간 구매하려고요!,2023.07.01,0,1,0.9923844337463379
58,1000098225,프렌즈,일******,[아우름] 바다를 품은 문어솥밥키트,"생각보다 맛있어요 ^^ 집에 전복 및 해물 사다놓은게 있어서 함께 넣어서 조리 했습니다  전기 밥솥에 불린 쌀2컵, 육수,해물,마른 표고버섯  식초 조금, 맛술 조금 넣고 백미 취사해서 먹으니 구수하고 맛있었어요 ",2023.07.01,0,1,0.9943997263908386
59,1000098225,일반,조**,[아우름] 바다를 품은 문어솥밥키트,너무 맛잇게 잘 묵어서 두 번째로 주문핮니다 ,2023.07.01,0,1,0.9746047258377075
60,1000098225,일반,이**,[아우름] 바다를 품은 톳 해물솥밥키트,간편하게 전문점의 맛,2023.06.30,1,1,0.9370967745780945
61,1000098225,일반,최**,[아우름] 바다를 품은 톳 해물솥밥키트,"새벽배송이 아닌데, 종이박스배송해쥬ㅓ서 다 녹아서 왔어요. 멀을수 있을런지 냉동고에 뒀어요",2023.06.30,0,0,0.9942809343338013
62,1000098225,화이트,정**,[아우름] 바다를 품은 문어솥밥키트,가끔 구매하는 솥밥키트  맛있어요,2023.06.30,0,1,0.9815883636474609
63,1000098225,일반,배**,[아우름] 바다를 품은 문어솥밥키트,밥하기 쉽고 맛있네요 재구매합니다,2023.06.29,0,1,0.9811229109764099
64,1000098225,프렌즈,김**,[아우름] 바다를 품은 문어솥밥키트,먹고싶어서 구매했는데 냉동이다보니 아직 먹어보질 못했어요,2023.06.29,0,1,0.6329004764556885
65,1000098225,프렌즈,신**,[아우름] 바다를 품은 톳 해물솥밥키트,간편히 영양밥 만들어 먹을수있어 좋아요 맛있어요,2023.06.29,0,1,0.9898518919944763
66,1000098225,프렌즈,이**,[아우름] 바다를 품은 문어솥밥키트,먹기전인데 궁금해요 ㅋㅋㅋ,2023.06.28,0,1,0.987514317035675
67,1000098225,퍼플,이**,[아우름] 바다를 품은 톳 해물솥밥키트,가지솥밥먹고싶었는데 품절이라 그냥 요거시켰어요 기대됩니다,2023.06.28,0,1,0.9932489395141602
68,1000098225,화이트,정**,[아우름] 바다를 품은 문어솥밥키트,아이 있는 맞벌이입니다 그런데 평일 저녁 갓지은 솥밥을 집에서 먹을 수 있다니요?! 그것도 엄청 간편하게요! 집도착하자마자 쌀씻고 동봉된 육수와 해산물을 넣어서 취사하면 따끈따끈한 솥밥을 맛볼 수 있답니다  이만한 가성비가 없어요 사진에서 보이듯 촉촉하고 쫜득해요 문어는 질길까 걱정했는데 아이도 씹기 좋을만큼 부드러웠습니다 따로 양념소스가 있는데 어른들만 조금씩 섞어 맛봤을뿐 꼭 안넣어도 간이 적절한게 맛있더라고요 조리법은 라면끓이는 것보다 쉽지만 영양은 만점이네요😋 톳해물버전?과 문어 다먹어봤는데 저는 문어가 좋습니다! 톳해물버전은 가아끔 해감 덜된 조개의 딱딱한 모래가 씹혀서 좀 그랬어요 간단하지만 정말 맛있고 바쁜 현대인의 영양도 챙기는 솥밥밀키트 뜨거운 박수 받으세요👏🏻🔥👏🏻🔥👏🏻🔥,2023.06.28,1,1,0.9940128922462463
69,1000098225,화이트,정**,[아우름] 바다를 품은 톳 해물솥밥키트,세일하길래 호기심에 사봤습니다 실한 새우와 조개 그리고 톳..어떻게 집에가 이런맛이 나냐며 남편도 감탄했습니다(사진은 문어버전사진이 올라갔는데 수정이 안되네요ㅠ) 먹다가 해감덜된 조개의 모래가루에 초큼 껄끄러웠지만 이부분은 제 밥그릇에만 올인됐나봅니다 아이와 남편은 맛있게 잘먹었어요  쌀씻어 밥 앉히듯 간단한 조리법이 무엇보다 마음에 들어 뒤늦게 추가로 문어버전도 구입하게 됐습니다  아이와 함께 숙소잡고 놀러갔을때의 아침 메뉴로도 참 좋을 것 같아요 매일 아침엔 컵라면류 였는데 솥밥먹으면 얼마나 낭만적일까요🥹 쌀과 이 키트만 있으면 정말 분위기 날것같아요!,2023.06.28,0,1,0.9909607768058777
70,1000098225,일반,박**,[아우름] 바다를 품은 톳 해물솥밥키트,맛 좋아요 두번째 구매입니다,2023.06.28,0,1,0.9587496519088745
71,1000098225,라벤더,김**,[아우름] 바다를 품은 문어솥밥키트,자주자주 사는 솥밥키트에요.,2023.06.28,0,1,0.9760362505912781
72,1000098225,프렌즈,최**,[아우름] 바다를 품은 문어솥밥키트,톳도 들어있고 냄새도 좋고 맛있게 잘 먹었네요~,2023.06.27,0,1,0.9922498464584351
73,1000098225,프렌즈,채**,[아우름] 바다를 품은 문어솥밥키트,솥밥 좋아하는데 맛나요 ㅎㅎ,2023.06.27,0,1,0.991211473941803
74,1000098225,퍼플,나**,[아우름] 바다를 품은 문어솥밥키트,육수가 맛있어요  찹쌀로만 지으면  맛있어요 ,2023.06.27,0,1,0.9889076352119446
75,1000098225,화이트,최**,[아우름] 바다를 품은 톳 해물솥밥키트,후기가 좋아서 샀는데 맛있겠죠,2023.06.27,0,1,0.9830428957939148
76,1000098225,일반,김**,[아우름] 바다를 품은 문어솥밥키트,기대 안했는데 맛있어요 딱 2인분,2023.06.27,0,1,0.980792224407196
77,1000098225,프렌즈,이**,[아우름] 바다를 품은 문어솥밥키트,비릿내가 좀 나요 ㅠ 해물이 낫네요,2023.06.27,1,0,0.9787508249282837
78,1000098225,일반,손**,[아우름] 바다를 품은 톳 해물솥밥키트,맛있어서 늘 냉동실에있어요,2023.06.26,0,1,0.9859252572059631
79,1000098225,일반,김**,[아우름] 바다를 품은 톳 해물솥밥키트,맛있어요. 작은 공기 기준 4그릇 정도 나오네요.,2023.06.26,0,1,0.9909845590591431
80,1000098225,일반,김**,[아우름] 바다를 품은 문어솥밥키트,후기보고 사봤는데 맛있었으면 좋겠네요,2023.06.26,0,1,0.9779811501502991
81,1000098225,일반,김**,[아우름] 바다를 품은 톳 해물솥밥키트,문어가 없어서 해물로 구입했는데 해물도 맛있어요,2023.06.26,0,1,0.9921214580535889
82,1000098225,화이트,김**,[아우름] 바다를 품은 문어솥밥키트,문어솥밥키트 간편해서 좋아요. ,2023.06.26,0,1,0.9788829684257507
83,1000098225,퍼플,김**,[아우름] 바다를 품은 문어솥밥키트,한끼 간단하게 잘먹었습니다,2023.06.26,0,1,0.9628680944442749
84,1000098225,일반,최**,[아우름] 바다를 품은 문어솥밥키트,"전기밥솥으로 손쉽게 해먹을수 있어서, 비리지도 않아서 맛있게 먹었어용",2023.06.25,0,1,0.9918822646141052
85,1000098225,일반,이**,[아우름] 바다를 품은 문어솥밥키트,아직 해보진않았는데 후기가 좋아서 주문완료 요즘 솥밥하는 재미가 있어서 신나서 해보고있는데  문어랑 가지솥밥을 주문해봤어요 맛있었으면 좋겠네요~~,2023.06.25,0,1,0.9942890405654907
86,1000098225,라벤더,라**,[아우름] 바다를 품은 문어솥밥키트,엄마가 좋아하시는 맛 ㅎㅎ,2023.06.25,0,1,0.9851661324501038
87,1000098225,일반,권**,[아우름] 바다를 품은 문어솥밥키트,제가 실수로 밥에 물을 넣고 소스를 넣었다가 물이 너무 많아져서 물을 버리는 바람에 소스 맛이 약해졌는데 오히려 그게 간이 딱 좋더라구요 여기에 간장소스 조금 넣고 참기름 넣고 비볐더니 꿀맛이에요 비린내 전혀 없고 문어 질기지 않고 다만 문어 양이 조금 적은게 아쉽네요 ,2023.06.25,0,1,0.9944342970848083
88,1000098225,프렌즈,강**,[아우름] 바다를 품은 문어솥밥키트,문어가 질기지않고 부드러워요 비린맛도 없었어요 넘 맛있었어요 굿,2023.06.25,0,1,0.9940159320831299
89,1000098225,프렌즈,김**,[아우름] 바다를 품은 문어솥밥키트,괜찮네요~~~   또  주문할께요,2023.06.25,0,1,0.9711474776268005
90,1000098225,프렌즈,황**,[아우름] 바다를 품은 문어솥밥키트,간편하게 바다향 풍기는 밥을 지을 수 있어요,2023.06.24,0,1,0.9895260334014893
91,1000098225,프렌즈,황**,[아우름] 바다를 품은 톳 해물솥밥키트,냉동실 보관 비상식량.,2023.06.24,0,0,0.839002788066864
92,1000098225,화이트,채**,[아우름] 바다를 품은 문어솥밥키트,맛나요 아주 좋아요,2023.06.24,0,1,0.8037654161453247
93,1000098225,라벤더,윤**,[아우름] 바다를 품은 문어솥밥키트,문어를 워낙 좋아해서 사봤어요,2023.06.24,0,1,0.9536307454109192
94,1000098225,프렌즈,이**,[아우름] 바다를 품은 문어솥밥키트,친구 추천으로 구매했는데 아이들도 저도 잘먹어서 두번째 구매했어요 못먹어본 신랑먹이려구요 ㅋㅋㅋㅋㅋㅋ,2023.06.24,1,1,0.9938294291496277
95,1000098225,라벤더,조**,[아우름] 바다를 품은 톳 해물솥밥키트,넘 맛나요. 몸에도좋고.  찐입니다 양도. 남성 이 먹어도 충분,2023.06.24,2,1,0.9897534847259521
96,1000098225,일반,박**,[아우름] 바다를 품은 문어솥밥키트,아직 안먹어 봤는데 기대되요,2023.06.23,0,1,0.9832028150558472
97,1000098225,라벤더,원**,[아우름] 바다를 품은 문어솥밥키트,푸짐하니 손님대접 잘했어요,2023.06.23,0,1,0.9901676177978516
98,1000098225,일반,이**,[아우름] 바다를 품은 톳 해물솥밥키트,요리 잘하시는 저희 엄마가 밥만 먹어도 맛있다고 한 제품입니다. 저도 신중하게 고른 보람이 있네요. 당연히 재구매입니다.,2023.06.23,1,1,0.9943119287490845
99,1000098225,일반,이**,[아우름] 바다를 품은 문어솥밥키트,쌀짝 해물 비린맛이 있는데 맛있게 먹었습니다,2023.06.23,1,1,0.9405406713485718
100,1000098225,일반,박**,[아우름] 바다를 품은 문어솥밥키트,이번이 처음인데 후기가 늦었네요 정말 입맛에 딱입니다 다른반찬이 없어도 맛있네요,2023.06.23,0,1,0.9922285676002502
101,1000098225,일반,박**,[아우름] 바다를 품은 문어솥밥키트,지난번 구매해서 넘 맛있어 재구매해서 했는데 역쉬 맛있네요,2023.06.23,0,1,0.9098197221755981
102,1000098225,프렌즈,이**,[아우름] 바다를 품은 톳 해물솥밥키트,먹을만합니다. 간이 되어 있어서 간장은 안필요할듯,2023.06.23,1,1,0.9763383269309998
103,1000098225,일반,이**,[아우름] 바다를 품은 문어솥밥키트,굉장히 비립니다... 식구들이 비린거에 남들보다 훨씬 예민한 편인데 안 비리다는 후기보고 샀는데 못 먹겠어서 거의 버렸습니다.,2023.06.22,0,0,0.9981264472007751
104,1000098225,일반,유*,[아우름] 바다를 품은 문어솥밥키트,조금 비려요ㅠㅠ간은 잘되어있어서 간장 조금씩 넣으면 되겠어요,2023.06.22,0,0,0.6571792960166931
105,1000098225,일반,최**,[아우름] 바다를 품은 톳 해물솥밥키트,맛있고 냉동같지 않아서 좋아요,2023.06.22,0,1,0.9904075264930725
106,1000098225,프렌즈,서**,[아우름] 바다를 품은 문어솥밥키트,궁금해서 주문해서 먹어 봤는데 맛있고 특색있고 좋았어요￼,2023.06.22,0,1,0.9917917251586914
107,1000098225,일반,신**,[아우름] 바다를 품은 문어솥밥키트,맛있어요! 어른들도 좋아하실거같아요,2023.06.22,0,1,0.9878284931182861
108,1000098225,화이트,강**,[아우름] 바다를 품은 문어솥밥키트,냄새는 나지만 맛은 있었고  재구매는 안할듯,2023.06.22,0,0,0.5785249471664429
109,1000098225,화이트,강**,[아우름] 바다를 품은 톳 해물솥밥키트,해물에서 밥 짓는 내내 비린내가 났는데 밥 해 놓으니 맛은 있었어요~,2023.06.22,0,1,0.8648454546928406
110,1000098225,일반,김**,[아우름] 바다를 품은 톳 해물솥밥키트,후기가 좋아서 사봤어요,2023.06.22,0,1,0.9580792784690857
111,1000098225,화이트,이**,[아우름] 바다를 품은 문어솥밥키트,맛있긴한데 살짝 비린맛이 있네요,2023.06.21,0,1,0.6198664307594299
112,1000098225,일반,김**,[아우름] 바다를 품은 문어솥밥키트,해물좋아하는 남편이 좋아합니다. 하기도 간편하고 맛있어요,2023.06.21,0,1,0.9835658669471741
113,1000098225,일반,노**,[아우름] 바다를 품은 문어솥밥키트,전기밥솥에 쌀 안불리고했는데도 맛있었어요 ! 남겼다 데워먹었더니 그건 맛없었구용 둘이먹기 딱좋은 양이라 다음엔 굳이 안남길것같긴해요 ㅎㅎ,2023.06.21,0,1,0.9932534098625183
114,1000098225,화이트,임**,[아우름] 바다를 품은 문어솥밥키트,솥밥 키트 하나씩 사보는중인데 제 입맛엔 엄청 맛있지는 않았지만 먹을만했어요,2023.06.21,0,1,0.8764744400978088
115,1000098225,프렌즈,윤*,[아우름] 바다를 품은 문어솥밥키트,자주 사서 해먹어요  정말 맛있습니다,2023.06.20,0,1,0.9797747731208801
116,1000098225,라벤더,김**,[아우름] 바다를 품은 문어솥밥키트,아이도 잘먹고 3명이서 배부르게 잘먹었어요~~ 간편하고 좋네요,2023.06.20,0,1,0.9934260845184326
117,1000098225,라벤더,김**,[아우름] 바다를 품은 톳 해물솥밥키트,맛있어서 재주문합니다.,2023.06.20,0,1,0.9841440916061401
118,1000098225,일반,라***,[아우름] 바다를 품은 문어솥밥키트,냉동실에 있던 새우를 조금 더 넣어서 만들어보았어요. 6살 아이가 너무 잘먹어서 몇개 더 사놔야겠어요:),2023.06.20,0,1,0.9923357367515564
119,1000098225,일반,손**,[아우름] 바다를 품은 문어솥밥키트,맛있어서 꼭 사게되요 냉동실에 쟁여두는 품목,2023.06.19,0,1,0.9896408915519714
120,1000098225,화이트,윤**,[아우름] 바다를 품은 문어솥밥키트,아직 먹어보진않았지만 매우 기대됩니당,2023.06.19,0,1,0.9906911253929138
121,1000098225,프렌즈,송**,[아우름] 바다를 품은 톳 해물솥밥키트,짭쪼롬하니 기대이상으로 맛있어요. ,2023.06.19,0,1,0.991927981376648
122,1000098225,일반,유**,[아우름] 바다를 품은 문어솥밥키트,"너무 맛있어서 저희집 냉장고 쟁여템이에요~~  문어도 쫄깃하니 맛있고, 급하게 반찬 없을때 문어솥밥해서 먹으면 반찬이 따로 필요없고  좋아요~~!! 오늘은 미나리 얹어서 먹으니 더 맛있네요!!",2023.06.19,0,1,0.9950581789016724
123,1000098225,프렌즈,조**,[아우름] 바다를 품은 톳 해물솥밥키트,우리가족 입에는 좀 많이 비렸어요. ,2023.06.19,0,0,0.9349862933158875
124,1000098225,일반,박**,[아우름] 바다를 품은 문어솥밥키트,"바로 다 먹으면 맛있는데, 남은 밥을 얼렸다가 다시 먹거나 하면 비린 냄새가 너무 심해요. 1인가구는 한 번에 먹을 수가 없어서 안타까웠습니다. ",2023.06.19,0,0,0.8170044422149658
125,1000098225,라벤더,배**,[아우름] 바다를 품은 문어솥밥키트,맛있어서 재구매했어요,2023.06.19,0,1,0.9429040551185608
126,1000098225,라벤더,배**,[아우름] 바다를 품은 톳 해물솥밥키트,맛있어서 재구매했어요,2023.06.19,0,1,0.9429040551185608
127,1000098225,일반,전**,[아우름] 바다를 품은 문어솥밥키트,맛있네요 ㅋ간단하게 즐길수있고 4명은 먹을수있을듯 합니다 ㅋ다음에 또 구매할거에요 ㅋ부모님들도 맛있다고 하시네요. ,2023.06.18,0,1,0.9916220903396606
128,1000098225,화이트,안**,[아우름] 바다를 품은 문어솥밥키트,지난번에 먹어보고 맛있어서 재주문,2023.06.18,0,1,0.9826985597610474
129,1000098225,프렌즈,심**,[아우름] 바다를 품은 문어솥밥키트,좋아요 만족해서 자주구매해요 ,2023.06.18,0,1,0.7435763478279114
130,1000098225,프렌즈,심**,[아우름] 바다를 품은 톳 해물솥밥키트,좋아요 만족해서 자주구매해요 ,2023.06.18,0,1,0.7435763478279114
131,1000098225,프렌즈,심**,[아우름] 바다를 품은 문어솥밥키트,좋아요 만족해서 자주구매해요 ,2023.06.18,0,1,0.7435763478279114
132,1000098225,프렌즈,심**,[아우름] 바다를 품은 문어솥밥키트,좋아요 만족해서 자주구매해요 ,2023.06.18,0,1,0.7435763478279114
133,1000098225,일반,이**,[아우름] 바다를 품은 톳 해물솥밥키트,"간편하고 맛있어요! 다른분들처럼 새우 좀 추가했고, 동봉된 양념장 없이도 맛있게 먹었습니다",2023.06.18,1,1,0.994162380695343
134,1000098225,라벤더,백**,[아우름] 바다를 품은 문어솥밥키트,솥밥 맛있어서 재구매했어요,2023.06.18,0,1,0.9798672199249268
135,1000098225,화이트,정**,[아우름] 바다를 품은 문어솥밥키트,재료가 많진 않은데 결과물은 꽤 그럴싸합니다 맛있어서 손님 대접할때 또 주문할 것 같아요,2023.06.18,0,1,0.9879760146141052
136,1000098225,일반,김**,[아우름] 바다를 품은 문어솥밥키트,아주 좋아요 최고에요 좋습니다,2023.06.18,0,1,0.9309433698654175
137,1000098225,일반,김**,[아우름] 바다를 품은 톳 해물솥밥키트,후기 좋아시켜봐요 아주 좋아요,2023.06.18,0,1,0.9428837895393372
138,1000098225,라벤더,김**,[아우름] 바다를 품은 톳 해물솥밥키트,간편하고 간장 비벼 먹음 꿀맛,2023.06.18,0,1,0.990000307559967
139,1000098225,프렌즈,영*,[아우름] 바다를 품은 문어솥밥키트,맛있어서 재구매했어요~~,2023.06.18,0,1,0.9827489852905273
140,1000098225,프렌즈,영*,[아우름] 바다를 품은 톳 해물솥밥키트,맛있어서 재구매했어요~~,2023.06.18,0,1,0.9827489852905273
