,ProductCode,ProductName,brand,sellingPrice,wishCount,reviewCount,product_tag2,ReviewText,rating,review_tag1,review_tag2,ReviewTime,sentiment_label,sentiment_score,token_nouns_bareun,token_verbs_bareun
24,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],피로회복 ..당충전에는 이것만큼좋은게 없는듯!,4,감사,친구,2023-04-18 00:43:53,1,0.9872922897338868,"['피로', '회복', '당', '충전', '이것', '듯']","['좋', '없']"
25,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],생일에 선물받았는데 맘에 들어요,4,생일,친구,2023-04-16 12:59:11,1,0.9912506341934204,"['생일', '선물', '맘']","['받', '들']"
26,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],스틱으로 돼있어서 먹기 편리합니다~ 굉장히 진하고 맛있으면서도 건강한 맛입니다~ 아침에 하나 먹으면 눈이 떠집니다~ 강추입니다~,4,생일,선/후배,2023-04-15 14:34:17,1,0.9944794178009032,"['스틱', '편리', '건강', '맛', '아침', '하나', '눈', '강추']","['진하', '맛있', '떠지']"
27,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],친구가 선믈로 보내줬어요 먹기 편하고 맛도 괜찬네요 꾸준히 먹어볼께요~~,4,응원,친구,2023-04-09 15:01:26,1,0.992004930973053,"['친구', '선믈', '맛']","['보내', '주', '편하', '괜찬네', '보']"
28,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],소중한 분이 선물로 주셨어요~~ 기분좋게 한포씩 먹으면 좋을듯해요. 양도 적당하고 농도도 일반꿀과 비교하지않아도 될정도로 좋아요~~ 잘먹겠습니다.또 구매해서 먹을께용^^,4,응원,친구,2022-11-20 20:29:12,1,0.9940645098686218,"['분', '선물', '기분', '포', '듯', '양', '농도', '일반', '꿀', '비교', '정도', '구매']","['소중하', '주', '좋', '좋', '적당하', '않', '좋']"
29,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],"요즘 늦둥이 보느라 체력이 떨어진 것 같다며 처제가 선물로 보내 준 꿀프로.. 일단 1개 먹어봤는데 맛은 만점! 숙취해소, 체력회복 등등에도 좋다고 하니 꾸준히 먹어볼께요..",4,응원,기타,2022-11-17 18:19:50,1,0.9880117177963256,"['요즘', '늦둥이', '체력', '처제', '선물', '꿀', '프로', '1', '개', '맛', '만점', '숙취', '해소', '체력', '회복', '등등']","['보', '떨어지', '보내', '주', '보', '좋', '보']"
30,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],아는동생이  면역력에 좋다고해서 선물로 보내줬는데  먹어보니  괜찮고  좋더라고요  아직 한포만 먹은 상태라  계속 꾸준히 먹어보려고요 포장상태도 고급지고 완전 만족합니다  요플레에다가 먹는사람도 있다고는 하는데  그냥 먹어도  무방해요 👍🏻,4,응원,선/후배,2022-11-16 15:47:23,1,0.9947617650032043,"['아', '동생', '면역력', '선물', '포', '상태', '포장', '상태', '고급', '완전', '만족', '요플레', '사람']","['좋', '보내', '주', '보', '괜찮', '좋', '보', '무방하']"
31,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],과제중 받은 꿀 한 박스에 반가웠고 코로나로 칩거중에 먹은 한포가 달달하면서도 만병통치약을 먹은듯 진한 꿀이 몸에 착 감기는 느낌이었습니다.  꿀차로도 너무 좋을듯 합니다.  친구의 선물로 받은 행복한 시간이 었습니다.,4,위로,친구,2022-11-15 15:50:58,1,0.995945155620575,"['과제', '중', '꿀', '박스', '코로나', '칩거', '중', '포', '만병통치', '약', '듯', '꿀', '몸', '느낌', '꿀차', '듯', '친구', '선물', '행복', '시간']","['받', '반갑', '달달하', '진하', '감기', '좋', '받']"
32,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],2년동안 꾸준히 먹고 있는데 면역력이 정말 좋아졌어요!!!체력 회복에는 최고 입니다,4,응원,친구,2023-01-30 14:34:30,1,0.9949793219566344,"['2', '년', '동안', '면역력', '체력', '회복', '최고']",['좋']
33,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],중독됐어요^^몸에 좋은중독ㅋ 너무좋아요,4,감사,친구,2023-01-29 13:12:31,1,0.988719880580902,"['중독', '몸', '중독', 'ㅋ']","['좋', '좋']"
34,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],요즘너무피곤한대 달콤함으로 피로를 날려보아요.국산이라 믿고 먹습니다.,3,생일,친구,2023-03-08 21:14:51,1,0.9925552010536194,"['요즘', '피곤', '피로', '국산']","['달콤하', '날리', '보', '믿']"
35,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],선물로 받았습니다~ 프로폴리스가 면역에 좋다고 하니 잘 챙겨먹어보고 좋으면 또 먹어볼까 합니다!,4,생일,친구,2022-10-22 11:20:41,1,0.9936417937278748,"['선물', '프로폴리스', '면역']","['받', '좋', '챙기', '보', '좋', '보']"
36,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],"친구의 선물로 처음접해본 15스틱 데일리 프로폴리스🐝 면역력도 많이 떨어진 요즘, 저에게 딱인 건강식품이네요 포장도 제품도 모두 고급지고, 맛도 쥑이네요👏 앞으로, 건강관리는 비마스터 데일리 프로폴리스스틱으로 해야겠어요. 강추합니다.",4,응원,친구,2022-10-13 10:22:03,1,0.9942873120307922,"['친구', '선물', '처음', '15', '스틱', '데일리', '프로폴리스', '면역력', '요즘', '건강식품', '포장', '제품', '고급', '맛', '앞', '건강관리', '비', '마스터', '데일리', '프로폴리스스틱', '강추']","['접하', '보', '떨어지', '딱이', '쥑이']"
37,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],선물하기 좋은 패키지입니다. 고급져보여요. 많이 달지않아 좋지만 프로폴리스향이 강해서 어르신 맛이에요. 배송 포장도 잘 되어서 왔습니다.,4,응원,나,2022-10-04 18:36:02,1,0.987098515033722,"['선물', '패키지', '고급', '프로폴리스', '향', '어르신', '맛', '배송', '포장']","['좋', '보이', '달', '않', '좋', '강하', '오']"
38,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],이뿐동생이 선물로준건데 ㅎ 신랑님이랑 처음먹어보고 😍 완젼맛나기도해서 후기남겨보아요~~^^ 피로회복도 되나봐요~~~,4,생일,선/후배,2022-09-25 21:53:13,1,0.9936327338218688,"['이', '동생', '선물', '신랑', '님', '후기', '피로', '회복']","['주', '처음먹', '보', '맛나', '남기', '보', '보']"
39,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],지인한테 선물 받았어요. 달달핫맛과 건강한맛과 잘 어울려져 맛있게 잘먹었습니다.^^ 먹기도 좋게 잘되어있어요. 제가 등산매니아인데 지인이 건강하게 산 타라고 보약을 주셨네요. 감사합니다^^,4,생일,선/후배,2022-09-22 20:06:11,1,0.9940716624259948,"['지인', '선물', '달달핫', '맛', '건강', '맛', '제', '등산', '매니아', '지인', '건강', '산', '보약', '감사']","['받', '어울리', '맛있', '좋', '타', '주']"
40,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],코로나 확진으로 목 관리 잘하라며 받은 기프티콘 비마스터 꿀! 오예 개꿀! 배송 하루만에 도착해서 기분좋게 바로 포장을 뜯고 먹어보았더니 엄청 달지도 않아서 좋네요. 포장도 깔끔하고 고급스러워서 선물용으로 제격이네요.,4,위로,기타,2022-09-21 19:50:38,1,0.9936002492904664,"['코로나', '확진', '목', '관리', '기프티콘', '비마스터', '꿀', '개꿀', '배송', '하루', '만', '도착', '기분', '포장', '포장', '깔끔', '고급', '선물', '용', '제격']","['받', '좋', '뜯', '보', '달', '않', '좋']"
41,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],선물받았는데 너무진하고 건강해지는느낌 ..강추합니다 최고^^~,4,생일,직장동료,2022-09-20 12:12:16,1,0.9926019310951232,"['선물', '건강', '느낌', '강추', '최고']","['받', '진하']"
42,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],이번에 코로나로 고생했다고 건강 챙기라며 친구가 선물해줬어요. 오늘 ㅣ개 먹어보니  오잉?  맛있네요~~이거 먹고 빨리 회복할께요^^,4,응원,친구,2022-09-17 18:24:36,1,0.9939070343971252,"['이번', '코로나', '고생', '건강', '친구', '선물', '개', '이거', '회복']","['챙기', '주', '보', '맛있']"
43,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],코로나 걸려 친구에게 사랑의 선물을~~  목아플때 한포 먹음 목이 그나마 부드러워지더라구요  게다가 프폴함유라 더 굿굿 저도 먹고 딸랑구에게도 ... 근데 프로폴리스 함유라 딸아이는 좀 먹기 힘들어한단 ... 그래도 몸에 좋다니 잘 묵고 갑니다  저도 오늘 한포하고 한포 달고 출근합니다 개별포장이라 휴대도 넘나 좋아요 👍  도라지차에도 잘 녹고 좋아요,4,응원,친구,2022-09-16 09:00:18,1,0.9936217665672302,"['코로나', '친구', '사랑', '선물', '목아', '때', '포', '목', '프폴함유', '굿굿', '딸랑구', '프로폴리스', '함유라', '딸아이', '몸', '오늘', '한포', '포', '출근', '개별', '포장', '휴대', '도라지', '차']","['걸리', '프', '부드럽', '힘들', '그러', '좋', '묵', '가', '달', '넘', '좋', '녹', '좋']"
44,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],잘받았어요..선물용으로 좋은듯 합니다..,4,응원,나,2022-10-08 13:59:34,1,0.9539200663566588,"['선물', '용', '듯']","['받', '좋']"
45,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],좋아요.. 선물용으로 괜찮은듯 합니다..,4,응원,나,2022-10-07 18:09:21,1,0.9639676213264464,"['선물', '용', '듯']","['좋', '괜찮']"
46,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],미세먼지많은 요즘같은 환절기에 따뜻하게 한포 물에 타먹으면 칼칼해진 목 건강에 좋더라구요.항상 쟁여두고 수시로 먹고 있어요. 스틱형이라 간편해서 가방 속에 쏙 넣고 다니다 살짝 당떨어졌을때도 매우 유용했습니다.^^  숙취다음날 꿀물타먹기도 간편해서 저는 이제품. 강추합니다.  저도 카카오톡 선물하기로 간편하게 지인분들께 보냈더니 다들 좋아하시네요.,4,응원,직장동료,2023-03-23 11:24:36,1,0.9935702085494996,"['미세', '먼지', '요즘', '환절기', '포', '물', '목', '건강', '스틱', '형', '가방', '속', '때', '유용', '숙취', '다음날', '꿀물', '제품', '강추', '카카오톡', '선물', '지인분', '들', '들']","['많', '따뜻하', '타', '칼칼하', '좋', '쟁이', '두', '간편하', '넣', '다니', '떨어지', '타', '간편하', '간편하', '보내', '좋아하']"
47,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],꿀도 진하고 프로폴리스도 쎄네요. 고마운 선물입니다.잘 먹을게요.,4,응원,친구,2022-09-16 10:01:00,1,0.9921340942382812,"['꿀', '프로폴리스', '선물']","['진하', '쎄', '고맙']"
48,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],데일리로 먹기 너무 좋은 것 같아요!! 맛도 진한것같아서 너무 만족합니다!!,4,생일,직장동료,2022-10-07 20:39:34,1,0.9934529066085817,"['데일리', '맛', '만족']","['좋', '진하']"
49,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],코로나걸렸을때 선물받았어요. 무엇보다 깔끔한 포장과 편하게 스틱형태로 먹을수있어 좋아요! 요즘같은 시기에 코로나휴유증 이겨내는데 도움되는것같아 추천해요~!!,4,위로,친구,2022-09-16 04:56:45,1,0.9946517944335938,"['코로나', '때', '선물', '무엇', '깔끔', '포장', '스틱', '형태', '수', '요즘', '시기', '코로나', '휴유증', '데', '도움', '추천']","['걸리', '받', '편하', '좋', '이기', '내']"
50,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],추석선물로 데일리 프로폴리스를 받아보고 꼭 먹어보고싶다했었는데 넘 뜻밖에도 선물로받아보니 최고였읍니다 도착하자마자 코로나시기 감기끼도있고해서먹어봤더니 속이편해지더라구요 유럽여행갔을때  피로할때 먹었었는데 효과짱 좋았어요 피로ㆍ감기ㆍ코로나때 최고의제품인거같아요~~~ 꼭~~추천해드려요,4,위로,선생님,2022-09-15 10:21:41,1,0.9942606687545776,"['추석', '선물', '데일리', '프로폴리스', '선물', '최고', '도착', '코', '나', '시기', '감기', '끼', '속', '유럽', '여행', '때', '피로', '때', '데', '효과짱', '피로', '감기', '코로나', '때', '최고', '제품', '추천']","['받', '보', '보', '싶', '받', '보', '보', '편하', '가', '좋', '드리']"
51,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],진한맛에 놀랐네요 생일 선물로 받은거라 더 힘이 날듯,4,생일,친구,2022-09-08 13:33:24,1,0.9862326383590698,"['맛', '생일', '선물', '힘']","['진하', '놀라', '받', '날']"
52,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],"영동군노인복지관에서 강의 후,  하나를 딱! 먹었는데 너무 좋네요!",4,감사,선생님,2022-09-07 16:54:14,1,0.99357807636261,"['영동군노인복지관', '강의', '후', '하나']",['좋']
53,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],코로나 걸렸을때 선물 받았는데 처음엔 생각보다 좀 프로폴리스향이 많이 나서 저는 불호였지만 먹다보니까 적응이 된듯해요ㅎ  저희 엄마께서 매우 좋아하시네요😊 엄마께서 매일 아침마다 챙겨드세요🍯,4,응원,기타,2022-09-25 22:40:43,1,0.9943915009498596,"['코로나', '때', '선물', '처음', '생각', '프로폴리스', '향', '불호', '적응', '듯', '저희', '엄마', '엄마', '아침']","['걸리', '받', '나', '보', '좋아하', '챙기', '들']"
54,2270784,국산 프로폴리스 혼합 천연벌꿀 허니스틱(15스틱) 답례품 비마스터 -23.5,비마스터,27800,2228,1152,[],엄청진하네요. 그래도 15포에 이가격이라면 만만치않은데요. 친구가 선물해준거라 감사히 머겠습니다,3,응원,친구,2022-09-02 05:46:23,1,0.9382714033126832,"['15', '포', '가격', '친구', '선물', '머']","['진하', '그러', '만만하', '않', '주']"
